lodge	n./v.	/lɑːdʒ/	住宿，暂住；暂住，借宿，投宿；暂住，借宿	We stayed in a ski lodge.	1	601	0
crawl	v./vi.	/krɔːl/	爬，爬行；缓慢地行进	The baby can crawl.	3	602	885
troop	n./vi.	/truːp/	军队；一群，大量；成群结队而行	The troops marched into the city.	3	603	840
lame	adj.	/leɪm/	跛的；瘸的，残废的	That's a lame excuse.	3	604	165
dip	n./v.	/dɪp/	浸，蘸；浸一浸；蘸，浸	Dip the bread in the sauce.	1	605	0
huge	adj.	/hjuːdʒ/	巨大的，庞大的	That elephant is huge.	1	606	0
mayor	n.	/ˈmeɪər/	市长	The mayor gave a speech.	1	607	0
pass	v.	/pæs/	经过；通过；度过	Did you pass the exam?	1	608	0
drink	n./v.	/drɪŋk/	饮；喝；饮料	I want a cold drink.	1	609	0
cargo	n.	/ˈkɑːrɡoʊ/	船货，货物	The ship carried a large cargo of goods.	1	610	0
begin	v.	/bɪˈɡɪn/	开始	Let's begin the meeting.	1	611	0
crown	n.	/kraʊn/	王冠，冕；花冠	The queen wore a crown.	1	612	0
often	adv.	/ˈɔːfn/	经常，常常	I often go to the park.	1	613	0
loud	adj.	/laʊd/	响亮的；吵闹的	The music is too loud.	1	614	0
beer	n.	/bɪər/	啤酒	He likes to drink beer.	1	615	0
paper	n.	/ˈpeɪpər/	纸；官方文件；文章	I need a piece of paper.	3	616	816
slam	n./v.	/slæm/	使劲关，砰地放下；砰地关上；猛力拉，砰地放下	Don't slam the door.	1	617	0
free	adj.	/friː/	自由的；空闲的	I am free on Sunday.	1	618	0
item	n.	/ˈaɪtəm/	条，条款；一条；条，条款，一条	Please add milk to the shopping list item.	3	619	249
trash	n./vt.	/træʃ/	垃圾，废物；拙劣的文学作品；没用的人，社会渣滓…	Please take out the trash.	1	620	0
damn	adj./adv./interjection.	/dæm/	该死，见鬼〔表示很生气或失望〕；非常，很；该死…	I damn this broken computer!	3	621	166
organ	n.	/ˈɔːrɡən/	器官；机构；管风琴	The heart is an important organ.	1	622	0
rent	n./v.	/rent/	租金，租；出租；租借，租用	I pay rent every month.	1	623	0
tag	n./vt./vi.	/tæɡ/	附加语；标签；尾随	The price tag is on the shirt.	1	624	0
month	n.	/mʌnθ/	月，月份	January is the first month.	1	625	0
clap	n./v.	/klæp/	拍手；拍，轻拍；拍手，轻拍	The audience began to clap.	3	626	338
jump	v.	/dʒʌmp/	跳；暴涨；跳过	I can jump very high.	1	627	0
cope	v./vi.	/koʊp/	对付，应付；应付，处理	I can't cope with the stress.	3	628	23
gulf	n.	/ɡʌlf/	海湾；巨大的分歧	The ship sailed into the gulf.	1	629	0
out	adv.	/aʊt/	出，在外；现出来	Let's go out for dinner.	1	630	0
pork	n.	/pɔːrk/	猪肉	I like to eat pork.	1	631	0
gift	n.	/ɡɪft/	礼物；天赋；礼物，赠品	Thank you for the gift.	1	632	0
jet	n./vi.	/dʒet/	喷气式飞机；喷嘴；乘喷气式飞机	The jet flew across the sky.	1	633	0
bar	n.	/bɑːr/	酒吧间；条，杆；栅	Let's meet at the bar.	1	634	0
gay	adj.	/ɡeɪ/	快乐的；鲜明的	He is a gay man.	1	635	0
bomb	n./v.	/bɒm/	炸弹；轰炸	The bomb exploded.	1	636	0
build	v.	/bɪld/	建筑；建立；创立	We will build a house.	1	637	0
glass	n.	/ɡlɑːs/	玻璃；玻璃杯	I need a glass of water.	1	638	0
poor	adj.	/pʊər/	贫穷的；贫乏的	He is a poor man.	1	639	0
soda	n.	/ˈsoʊdə/	碳酸钠，纯碱；汽水，苏打水	I'd like a soda, please.	1	640	0
stack	n./v./vt.	/stæk/	堆，垛；堆积；堆积，堆放于	There is a stack of books on the table.	3	641	1037
cap	n.	/kæp/	帽子，便帽；帽状物	He wore a baseball cap.	1	642	0
glide	n./v.	/ɡlaɪd/	滑动；消逝；滑行	The bird can glide through the air.	3	643	601
never	adv.	/ˈnevər/	永不，决不；不	I have never been there.	1	644	0
China	n.	/ˈtʃaɪnə/	中国	China is a large country.	1	645	0
ours	pron.	/ˈaʊərz/	我们的	This house is ours.	1	646	0
each	adj./pron.	/iːtʃ/	各，各自；各	Each student has a book.	1	647	0
dew	n.	/djuː/	露，露水	The grass was covered in dew.	1	648	0
occur	v./vi.	/əˈkɜːr/	发生；出现，存在；发生，出现，存在	The accident did occur.	3	649	1419
split	n./v.	/splɪt/	劈开；被劈开；分裂，分离	The wood began to split.	3	650	1427
pause	n./vi.	/pɔːz/	中止，暂停	Please pause the video.	3	651	1692
miner	n.	/ˈmaɪnər/	矿工	The miner went underground.	1	652	0
