gathering	n.	/ˈɡæðərɪŋ/	集会，聚会，聚集	It was a small family gathering.	2	0	1001
jewellery	n.	/ˈdʒuːəlri/	珠宝，珠宝饰物	She likes to wear jewellery.	2	0	1002
fitting	n./adj.	/ˈfɪtɪŋ/	适当的；配件；适合的，恰当的	The dress needs a fitting.	2	0	1003
invest	v.	/ɪnˈvɛst/	投资，投入；授予	I want to invest money in stocks.	3	3312	1004
brood	n./v./vi.	/bruːd/	沉思，郁闭地沉思；沉思，考虑；孵蛋	Don't brood over small problems.	3	885	1005
immense	adj.	/ɪˈmens/	巨大的；广大的，巨大的；无限的	The ocean is immense.	3	2609	1006
authorize	vt.	/ˈɔːθəraɪz/	授权，批准	The manager can authorize the payment.	2	0	1007
diplomat	n.	/ˈdɪpləmæt/	外交官，外交家；有交际手腕的人，圆滑的人	The diplomat negotiated a peace treaty.	2	0	1008
species	n.	/ˈspiːʃiːz/	物种；种，物种；种类	This species of bird is rare.	3	2428	1009
bleak	adj.	/bliːk/	荒凉的	The future looks bleak.	2	0	1010
sideways	adv.	/ˈsaɪdˌweɪz/	斜向一边地	The car moved sideways.	3	2069	1011
neutron	n.	/ˈnuːtrɑːn/	中子	A neutron has no electric charge.	2	0	1012
demand	n./vt.	/dɪˈmænd/	要求，需要；询问	There is a high demand for this product.	3	2728	1013
prolong	v./vt.	/prəˈlɔːŋ/	延长；延长，拉长，拖延	We want to prolong the summer vacation.	3	3248	1014
precede	v./vt.	/prɪˈsiːd/	先于…，领先；在…之前，先于	The introduction will precede the main body.	2	0	1015
emerge	v./vi.	/ɪˈmɜːrdʒ/	出现；浮现，出现；显露	The sun will emerge soon.	3	1553	1016
homely	adj.	/ˈhoʊmli/	家常的	The house had a homely feel.	2	0	1017
flush	n./vi./adj.	/flʌʃ/	脸红；一阵强烈情感；（流露出的）一阵激情	Please flush the toilet.	3	62	1018
divorce	n./vt.	/dɪˈvɔːrs/	离婚，离异；离婚；分离，脱离	They are going through a divorce.	3	1627	1019
couch	n.	/kaʊtʃ/	睡椅，长沙发椅	I sat on the couch.	2	0	1020
aggregate	n./vt./adj.	/ˈæɡrɪɡət/	总计的，合计的；总数，合计；总计达，合计	The aggregate score was high.	2	0	1021
coarse	adj.	/kɔːrs/	粗的，粗糙的；粗劣的；粗俗的	The sand was coarse and rough.	3	2159	1022
album	n.	/ˈælbəm/	（收存照片或邮票的）册子；粘贴簿，集邮簿，相册	I have a photo album.	3	1120	1023
rarely	adv.	/ˈrerli/	不常，难得	I rarely go to the cinema.	3	3500	1024
stainless	adj.	/ˈsteɪnləs/	不锈的；纯洁的	This knife is made of stainless steel.	2	0	1025
gloomy	adj.	/ˈɡluːmi/	忧郁的，沮丧的；令人沮丧的；昏暗的，阴沉的	The weather is gloomy today.	3	3689	1026
signal	n./v./vt./adj.	/ˈsɪɡnəl/	标志；显著的，重大的；信号，暗号	The traffic light is a signal.	3	3445	1027
dynamo	n.	/ˈdaɪnəmoʊ/	发电机	The dynamo generates electricity.	2	0	1028
slash	n./v./vt.	/slæʃ/	削减；砍；大幅度削减	He used a knife to slash the tires.	2	0	1029
redundant	adj.	/rɪˈdʌn.dənt/	过剩的；失业的，被解雇的；多余的，过剩的	The old system is now redundant.	2	0	1030
entitle	v./vt.	/ɪnˈtaɪtl/	使具有资格；把…称作；给…权利	This ticket will entitle you to a free drink.	3	1683	1031
postulate	v.	/ˈpɑːstʃəleɪt/	假定，假设	Let's postulate a possible solution.	2	0	1032
extensive	adj.	/ɪkˈstensɪv/	广阔的；广泛的	The library has an extensive collection of books.	3	2483	1033
yearn	v.	/jɜːrn/	渴望，向往	I yearn for a peaceful life.	2	0	1034
character	n.	/ˈkærəktər/	角色；性格，特性；性质	He is a man of good character.	3	3166	1035
decode	v.	/diːˈkoʊd/	解码	Can you decode this message?	2	0	1036
stack	n./vt.	/stæk/	堆，垛；堆积，堆放于	There is a stack of books on the table.	3	641	1037
wrinkle	n./v./vt.	/ˈrɪŋkəl/	皱纹；使起皱纹；起皱纹	She has a wrinkle on her forehead.	2	0	1038
cabin	n.	/ˈkæbɪn/	小屋；船舱，机舱	We stayed in a small cabin in the woods.	3	1362	1039
compile	vt.	/kəmˈpaɪl/	汇编；编制，编纂	I need to compile a list.	3	2462	1040
aggravate	v./vt.	/ˈæɡrəveɪt/	加重，加剧；加重，加剧，使恶化；激怒，使恼火	Don't aggravate the situation.	2	0	1041
seasick	adj.	/ˈsiːsɪk/	晕船的	I felt seasick on the boat.	2	0	1042
grateful	adj.	/ˈɡreɪtfəl/	感激的；感谢的，感激的	I am grateful for your help.	3	3441	1043
relieve	v./vt.	/rɪˈliːv/	减轻，缓解；使轻松，使宽慰；缓解，减轻，解除	The medicine will relieve the pain.	3	3115	1044
directory	n.	/dəˈrektəri/	姓名地址录；人名地址录；工商行名录	I looked up the number in the phone directory.	2	0	1045
transit	n.	/ˈtrænzɪt/	运输，载运	The goods are in transit.	2	0	1046
eagle	n.	/ˈiːɡəl/	鹰	The eagle soared through the sky.	3	69	1047
oppose	v./vt.	/əˈpoʊz/	反对；反对，反抗	I oppose the new law.	3	3116	1048
lubricate	v./vt.	/ˈluːbrɪkeɪt/	使润滑，加润滑油；使润滑	You need to lubricate the engine.	2	0	1049
extra	n.	/ˈekstrə/	附加物；额外的东西	Do you need extra help?	3	1352	1050
shortage	n.	/ˈʃɔːrtɪdʒ/	短缺，不足额	There is a shortage of water.	3	2052	1051
exchange	n./vt.	/ɪksˈtʃeɪndʒ/	交换；交流；兑换	Let's exchange phone numbers.	3	1997	1052
referee	n./vi.	/ˌrefəˈriː/	（足球等）裁判员；当裁判；裁判员	The referee blew the whistle.	2	0	1053
vague	adj.	/veɪɡ/	不明确的；含糊的；暧昧的	The instructions were vague.	3	506	1054
dweller	n.	/ˈdwelər/	居住者	She is a city dweller.	2	0	1055
layout	n.	/ˈleɪaʊt/	陈列	I like the layout of this room.	3	1958	1056
queer	adj.	/kwɪər/	奇怪的，异常的；不舒服的，眩晕的	I have a queer feeling about this.	2	0	1057
parachute	n.	/ˈpærəʃuːt/	降落伞	The pilot used a parachute to land safely.	2	0	1058
compute	v.	/kəmˈpjuːt/	计算，估算	The computer can compute complex equations.	3	1726	1059
dispatch	n./v./vt.	/dɪˈspætʃ/	发送，派遣；派遣；调度	The company will dispatch the goods tomorrow.	2	0	1060
hasty	adj.	/ˈheɪsti/	匆忙的；草率的，轻率的；急速的，匆忙的，仓促完…	Don't make a hasty decision.	3	1519	1061
needy	adj.	/ˈniːdi/	贫穷的	We should help the needy in our community.	3	329	1062
status	n.	/ˈsteɪtəs/	地位，身份；情形，状况	What is your current status?	3	1612	1063
irony	n.	/ˈaɪrəni/	讽刺；反话，冷嘲，嘲弄；具有讽刺意味的事	There's a lot of irony in his words.	2	0	1064
screw	n./vt.	/skruː/	螺丝；用螺钉固定，拧，拧紧	Tighten the screw.	3	944	1065
preach	v./vt./vi.	/priːtʃ/	说教，布道；鼓吹；布道，说教	The pastor will preach on Sunday.	2	0	1066
gamble	n./v./vt./vi.	/ˈɡæmbl/	赌博；冒…的险；赌博，打赌	He likes to gamble at the casino.	2	0	1067
conceive	v./vt./vi.	/kənˈsiːv/	设想，以为；怀孕；构想出，设想	I can't conceive of such a thing.	2	0	1068
involve	vt.	/ɪnˈvɒlv/	使卷入，牵涉；包含，含有	I don't want to involve you.	3	2723	1069
symbol	n.	/ˈsɪmbəl/	象征；符号，标志	The dove is a symbol of peace.	3	2570	1070
accuse	v./vt.	/əˈkjuːz/	指控；指责，归咎于	He accused her of lying.	3	3547	1071
explicit	adj.	/ɪkˈsplɪsɪt/	明晰的；直率的；详述的，明确的，明晰的	The instructions were very explicit.	2	0	1072
annual	n./adj.	/ˈænjuəl/	每年的，一年一次的；年报，年鉴；一年生的植物	We have an annual meeting every year.	3	1841	1073
stubborn	adj.	/ˈstʌbərn/	顽固的；顽强的；顽固的，执拗的，倔强的	He is a very stubborn person.	2	0	1074
spice	n./vt.	/spaɪs/	香料，调味品；趣味，情趣，风味；使增添趣味	Add some spice to the soup.	2	0	1075
canvas	n.	/ˈkænvəs/	帆布；帆布画布，油画	The artist painted on a large canvas.	3	2848	1076
insane	adj.	/ɪnˈseɪn/	极蠢的，荒唐的；精神病的，精神失常的，疯狂的	That idea is insane.	2	0	1077
monarch	n.	/ˈmɒnɑːrk/	君主，最高统治者	The monarch ruled the country.	2	0	1078
chaos	n.	/ˈkeɪɑːs/	混乱	The city was in chaos after the earthquake.	3	678	1079
scorch	v.	/skɔːrtʃ/	烧焦；枯萎	The iron will scorch the fabric if it's too hot.	2	0	1080
endow	v./vt.	/ɪnˈdaʊ/	资助；赋予；资助，捐赠	The university was endowed by a wealthy donor.	2	0	1081
biography	n.	/baɪˈɒɡrəfi/	自传；传记	I read a biography of Marie Curie.	2	0	1082
justify	vt.	/ˈdʒʌstɪfaɪ/	证明…是正当的	Can you justify your actions?	3	2156	1083
handbook	n.	/ˈhændbʊk/	手册，便览，指南；手册，便览	Read the employee handbook carefully.	2	0	1084
vicinity	n.	/vəˈsɪnəti/	邻近；附近地区；周围地区，邻近地区	The store is in the vicinity of the school.	2	0	1085
feature	n./vt.	/ˈfiːtʃər/	特征，特色；面貌；特写，专题节目	The movie's best feature is its music.	3	3011	1086
kinetic	adj.	/kɪˈnetɪk/	动力（学）的；活动的	Kinetic energy is the energy of motion.	2	0	1087
integrity	n.	/ɪnˈteɡrəti/	正直；诚实，正直；正直，诚实，诚恳	He is a man of integrity.	3	2740	1088
belly	n.	/ˈbeli/	肚子，腹部	The baby has a full belly.	2	0	1089
terrify	v./vt.	/ˈterɪfaɪ/	使恐怖，使惊吓；使害怕，使惊吓	The loud noise terrified the baby.	2	0	1090
dissipate	v./vt./vi.	/ˈdɪsɪpeɪt/	驱散；消散；浪费	The fog will dissipate soon.	2	0	1091
permanent	adj.	/ˈpɜːrmənənt/	永久的；永久的，固定的	This is a permanent solution.	3	2618	1092
racket	n.	/ˈrækɪt/	喧嚷，吵闹；敲诈，勒索，诈骗；球拍	He plays tennis with a new racket.	2	0	1093
shield	n./vt.	/ʃiːld/	防护物，护罩；盾；保护，防护	The shield protected him from the attack.	3	3434	1094
grave	n./adj.	/ɡreɪv/	严重的；严重的，严肃的；坟墓	He visited his father's grave.	3	204	1095
