England	n.	/ˈɪŋɡlənd/	英格兰；英国	England is a country in Europe.	1	2601	0
humour	n.	/ˈhjuːmər/	幽默，诙谐，幽默感	He has a good sense of humour.	1	2602	0
script	n.	/skrɪpt/	剧本，广播稿；书写用的字母；笔迹，手迹	He wrote the script for the movie.	3	2603	778
observe	v./vt.	/əbˈzɜːrv/	遵守；看到；说	We can observe the stars at night.	3	2604	1683
rational	adj.	/ˈræʃənəl/	神智清楚的；理性的；出于理性的	His decision was rational.	3	2605	2543
prepare	v./vt./vi.	/prɪˈpeər/	做准备；准备，预备	I need to prepare for the test.	1	2606	0
freeze	v.	/friːz/	冻；结冻；使结冰	Water will freeze at 0 degrees Celsius.	1	2607	0
paradox	n.	/ˈpærədɒks/	悖论，自相矛盾	It's a paradox that he's rich but unhappy.	3	2608	2416
immense	adj.	/ɪˈmens/	巨大的；极好的	The ocean is immense.	3	2609	1006
colonel	n.	/ˈkɜːrnəl/	陆军上校；中校	The colonel gave the order.	1	2610	0
update	v.	/ˈʌpdeɪt/	更新，使现代化	I need to update my software.	3	2611	2038
abandon	n./v./vt.	/əˈbændən/	丢弃；放弃，抛弃；离弃，丢弃	They had to abandon the car.	3	2612	842
restock	v.	/ˌriːˈstɑːk/	重新进货，再储存	We need to restock the shelves.	1	2613	0
resident	n./adj.	/ˈrezɪdənt/	居民；居住的；居住的，定居的	She is a resident of this city.	3	2614	2596
educate	v./vt.	/ˈedʒukeɪt/	教育；培养；训练	Schools educate children.	1	2615	0
consult	v./vt.	/kənˈsʌlt/	咨询；请教，查阅；请教	You should consult a doctor.	3	2616	1969
driver	n.	/ˈdraɪvər/	驾驶员，司机	He is a good driver.	1	2617	0
permanent	adj.	/ˈpɜːrmənənt/	永久的；永久的，持久的；永久的，固定的	This is a permanent solution.	3	2618	1092
ladder	n.	/ˈlædər/	梯子，梯状物	He climbed the ladder.	1	2619	0
single	n./adj.	/ˈsɪŋɡəl/	单一的；独身的；单程的	I am single.	1	2620	0
alongside	adv./prep.	/əˈlɔːŋsaɪd/	在旁边，沿着边，并排地；在…旁边，沿着…的边…	The boat docked alongside the pier.	3	2621	995
gramme	n.	/ɡræm/	克(重量单位)；gram的英式拼法	I need 100 grammes of sugar.	1	2622	0
