spare	v./adj.	/spɛr/	空闲的；节约；多余的	Do you have any spare time?	1	201	0
cheek	n.	/tʃiːk/	脸颊；面颊，脸蛋	She kissed him on the cheek.	1	202	0
dance	n./v.	/dæns/	跳舞；摇晃；舞	I like to dance.	1	203	0
grave	n./adj.	/ɡreɪv/	坟墓；严重的；严肃的	This is a grave situation.	3	204	1095
city	n.	/ˈsɪti/	城市，都市	I live in a big city.	1	205	0
about	prep.	/əˈbaʊt/	关于；在…周围	Tell me about your trip.	1	206	0
axis	n.	/ˈæksɪs/	轴，轴线；中心线	The Earth rotates on its axis.	3	207	270
comb	n./v./vt.	/koʊm/	梳子；梳理；鸡冠，冠状物	I need a comb for my hair.	1	208	0
pen	n.	/pen/	钢笔，自来水笔	I need a pen to write this down.	1	209	0
he	pron.	/hiː/	(主格)他	He is my friend.	1	210	0
shear	v.	/ʃɪr/	剪；剥夺	They shear sheep for wool.	1	211	0
lean	v./adj.	/liːn/	倾斜，屈身；靠；倾斜	You can lean on me for support.	1	212	0
carve	v.	/kɑːrv/	刻，雕刻；切开	He can carve wood beautifully.	3	213	793
photo	n.	/ˈfoʊtoʊ/	照片，相片	Let's take a photo.	1	214	0
fuss	n./vi.	/fʌs/	大惊小怪；忙乱；大惊小怪，小题大做	Don't make a fuss about it.	3	215	183
heel	n.	/hiːl/	脚后跟，踵，后跟；脚后跟，踵；后跟	She wore high heels.	3	216	116
chip	n.	/tʃɪp/	屑片，碎片；炸土豆条；集成电路片，集成块	I ate a potato chip.	3	217	175
hole	n.	/hoʊl/	洞；孔眼，裂开处	There is a hole in the wall.	1	218	0
lord	n.	/lɔːrd/	贵族；上帝；领主，君主，贵族	He is the lord of the manor.	1	219	0
trail	n./v./vt.	/treɪl/	痕迹；小径；跟踪	We walked along the forest trail.	1	220	0
focus	n./v.	/ˈfoʊkəs/	聚焦，注视；焦点；聚焦	I need to focus on my work.	3	221	2206
oak	n.	/oʊk/	栎属植物；栎木	The oak tree is very tall.	3	222	113
ugly	adj.	/ˈʌɡli/	丑陋的；可怕的	That is an ugly building.	1	223	0
wheel	n.	/wiːl/	轮，车轮	The car has four wheels.	1	224	0
hunt	n./v.	/hʌnt/	打猎；搜寻；追猎	They went to hunt deer.	1	225	0
medal	n.	/ˈmedəl/	奖章，勋章，纪念章；奖牌，奖章，勋章	She won a gold medal.	1	226	0
proof	n./adj.	/pruːf/	证据；证明；校样	Do you have any proof?	3	227	2960
raw	adj.	/rɔː/	未煮过的；未加工的；自然状态的，未加工过的	I don't like raw fish.	1	228	0
movie	n.	/ˈmuːvi/	电影；电影院	Let's watch a movie tonight.	1	229	0
fool	n./v.	/fuːl/	蠢人，傻子；欺骗	Don't be a fool.	1	230	0
post	n./v.	/poʊst/	柱，桩，杆；贴出	I need to mail this post.	1	231	0
data	n.	/ˈdeɪtə/	数据；资料；资料，数据	We need more data.	1	232	0
other	adj.	/ˈʌðər/	另外的；其余的	I have other things to do.	1	233	0
look	n./v.	/lʊk/	看，显得；看	Look at the sky.	1	234	0
manly	adj.	/ˈmænli/	男子气概的，果断的	He has a manly voice.	1	235	0
glove	n.	/ɡlʌv/	手套	I wear gloves in winter.	1	236	0
