book	n./v.	/bʊk/	书，书籍；预定	I am reading a book.	1	1201	0
of	prep.	/ʌv/	…的；由于	This is a picture of my family.	1	1202	0
gram	n.	/ɡræm/	克	A gram is a unit of weight.	1	1203	0
mere	adj.	/mɪər/	仅仅的；纯粹的	It's a mere coincidence.	3	1204	213
bulb	n.	/bʌlb/	电灯泡；球状物；电灯泡，球状物	The light bulb is broken.	1	1205	0
maid	n.	/meɪd/	女佣，女仆；少女；女仆，侍女	The maid cleaned the room.	3	1206	178
get	v.	/ɡet/	变得，成为；到达	I need to get some milk.	1	1207	0
myth	n.	/mɪθ/	神话；杜撰出来的人	The story is just a myth.	3	1208	8
aunt	n.	/ænt/	伯母，婶母，姑母	My aunt is coming to visit.	1	1209	0
curb	n./v.	/kɜːrb/	控制	We need to curb our spending.	3	1210	331
hard	adj.	/hɑːrd/	硬的；困难的	This test is very hard.	3	1211	189
sake	n.	/seɪk/	缘故，理由	For goodness sake, be quiet!	3	1212	200
faint	n./v./adj.	/feɪnt/	微弱的；虚弱的；不清楚的，模糊的	She felt faint and had to sit down.	1	1213	0
fair	n./adj.	/fer/	集市；公平的；相当的	That's not fair!	3	1214	367
bath	n.	/bæθ/	浴，洗澡；浴缸	I take a bath every night.	1	1215	0
wire	n.	/ˈwaɪər/	金属线；电缆；电信	The wire is made of copper.	1	1216	0
many	adj./pron.	/ˈmeni/	许多的；许多人	There are many people here.	1	1217	0
pink	n./adj.	/pɪŋk/	粉红色；粉红色的	Her dress is pink.	1	1218	0
liver	n.	/ˈlɪvər/	肝；肝脏	The liver is an important organ.	1	1219	0
emit	v./vt.	/iˈmɪt/	发出，排出；散发；发射	The sun emits light and heat.	1	1220	0
rouse	v./vt.	/raʊz/	唤醒，唤起；惊起；唤起	I rouse myself early in the morning.	1	1221	0
pig	n.	/pɪɡ/	猪，小猪，野猪	A pig lives on the farm.	1	1222	0
exam	n.	/ɪɡˈzæm/	考试；检查，细查	I have an exam tomorrow.	1	1223	0
tower	n./v.	/ˈtaʊər/	塔；屹立，高耸	The Eiffel Tower is in Paris.	3	1224	1421
chat	v.	/tʃæt/	聊天	We had a nice chat.	1	1225	0
wrap	n./v./vt.	/ræp/	裹，包，捆；披肩	Wrap the gift carefully.	1	1226	0
jail	n./v./vt.	/dʒeɪl/	监狱；监禁；监狱，看守所	He went to jail.	3	1227	59
phase	n.	/feɪz/	阶段；方面；相位	This is just a phase.	3	1228	957
virus	n.	/ˈvaɪrəs/	病毒；病毒性疾病，病毒病	My computer has a virus.	3	1229	2938
crush	v./vt.	/krʌʃ/	压碎，碾碎；镇压；摧毁，压垮	Don't crush the flowers.	3	1230	2075
burst	n./v./vt./vi.	/bɜːrst/	使爆裂；爆炸；爆裂，爆炸	The balloon will burst.	1	1231	0
pride	n./v.	/praɪd/	骄傲；自豪；自夸	She takes pride in her work.	1	1232	0
scold	v.	/skoʊld/	责骂，训斥	The teacher will scold you if you are late.	1	1233	0
scale	n./vt.	/skeɪl/	规模，比例；天平，磅秤，秤；大小，规模	What is the scale of the map?	3	1234	1442
also	adv.	/ˈɔːlsoʊ/	亦，也；而且，还	I also like to read.	1	1235	0
media	n.	/ˈmiːdiə/	新闻媒介，传播媒介	The media reported the news.	1	1236	0
grand	adj.	/ɡrænd/	宏伟的；重大的；傲慢的	They live in a grand house.	3	1237	2634
keep	v.	/kiːp/	保持；坚持	Please keep the door closed.	1	1238	0
habit	n.	/ˈhæbɪt/	习惯；习性	Smoking is a bad habit.	1	1239	0
title	n.	/ˈtaɪtl/	标题，题目；称号，头衔；权利，权益	What is the title of the book?	1	1240	0
duty	n.	/ˈdjuːti/	职责；责任；税	It is my duty to help others.	1	1241	0
given	adj./prep.	/ˈɡɪvən/	规定的，特定的；假设的；已知的	Given the circumstances, we should wait.	3	1242	2761
knock	n./vt./vi.	/nɒk/	敲，击，打	Did you hear a knock?	1	1243	0
fairy	n.	/ˈferi/	小精灵，小仙子	The child believed in fairies.	1	1244	0
able	adj.	/ˈeɪbəl/	有能力的；出色的	I am able to help you.	1	1245	0
pet	n.	/pet/	爱畜；宠儿a宠爱的	I have a pet cat.	1	1246	0
bowl	n.	/boʊl/	碗，钵；碗状物	I ate cereal from a bowl.	1	1247	0
lion	n.	/ˈlaɪən/	狮子；勇猛的人	The lion is the king of the jungle.	1	1248	0
fork	n.	/fɔːrk/	餐叉；叉；分叉	I need a fork to eat my salad.	1	1249	0
crust	n.	/krʌst/	面包皮；硬外皮；面包皮，硬外皮	I like the pizza crust.	1	1250	0
lot	n.	/lɒt/	许多，大量；签，阄	I have a lot of work to do.	1	1251	0
silly	adj.	/ˈsɪli/	傻的，愚蠢的	That's a silly question.	1	1252	0
trait	n.	/treɪt/	性格	Honesty is a good trait.	3	1253	940
golf	n.	/ɡɑːlf/	高尔夫球；高尔夫球运动	I like to play golf.	1	1254	0
lamb	n.	/læm/	羔羊，小羊；羔羊肉	I like lamb chops.	1	1255	0
among	prep.	/əˈmʌŋ/	在…之中	She is among the best students.	1	1256	0
I	pron.	/aɪ/	(主格)我	I am going to the store.	1	1257	0
kick	n./vt./vi.	/kɪk/	踢	He can kick the ball.	1	1258	0
none	adv./pron.	/nʌn/	没有人；毫不	I have none left.	1	1259	0
flaw	n.	/flɔː/	缺点，错误	The plan has a major flaw.	3	1260	364
