church	n.	/tʃɜːrtʃ/	教堂，礼拜堂；教会	We go to church on Sunday.	1	1801	0
overseas	adj./adv.	/ˌoʊvərˈsiːz/	海外；在海外的；在海外	I want to travel overseas.	3	1802	2578
crossing	n.	/ˈkrɔːsɪŋ/	人行横道，交叉口；横渡	Use the pedestrian crossing.	1	1803	0
accompany	v./vt.	/əˈkʌmpəni/	陪伴；陪伴，陪同；伴随	I will accompany you to the store.	3	1804	1191
campus	n.	/ˈkæmpəs/	校园，学校场地	The campus is very large.	1	1805	0
altitude	n.	/ˈæltɪtuːd/	海拔,高度；高，高度；高处	The plane flew at a high altitude.	1	1806	0
course	n.	/kɔːrs/	课程；过程；一道菜	I am taking a course in English.	1	1807	0
artistic	adj.	/ɑːrˈtɪstɪk/	艺术的；艺术家的；艺术的，艺术家的	She has artistic talent.	1	1808	0
capable	adj.	/ˈkeɪpəbəl/	能干的，有能力的；有能力的，有才能的	She is capable of doing the job well.	3	1809	3495
carrier	n.	/ˈkæriər/	运输工具；运载工具；运输工具，运载工具	The aircraft carrier is very large.	1	1810	0
durable	adj.	/ˈdjʊərəbl/	持久的，耐用的；耐久的，耐用的	This jacket is very durable.	1	1811	0
complete	v./adj.	/kəmˈpliːt/	完成；完整的，彻底的；完整的	Please complete this form.	1	1812	0
ownership	n.	/ˈoʊnərʃɪp/	所有(权)，所有制；所有，所有制	She has ownership of the company.	1	1813	0
render	v./vt.	/ˈrendər/	给予；表示，给予；使得	They will render assistance.	3	1814	2754
Oceania	n.	/ˌoʊʃiˈæniə/	大洋洲	Oceania is a region including Australia.	1	1815	0
summarize	v./vt.	/ˈsʌməraɪz/	概括，概述，总结	Can you summarize the main points?	1	1816	0
bitter	adj.	/ˈbɪtər/	痛苦的；严寒的	The coffee tastes bitter.	3	1817	1962
possess	v./vt.	/pəˈzes/	占用，拥有(财产)；占用，拥有	She doesn't possess a car.	3	1818	2467
startle	v.	/ˈstɑːrtəl/	吃惊	The loud noise startled me.	3	1819	1636
carriage	n.	/ˈkærɪdʒ/	客车厢；四轮马车；客车厢，四轮马车	The horse pulled the carriage.	1	1820	0
commonly	adv.	/ˈkɒmənli/	普通地，一般地	This word is commonly used.	1	1821	0
voltage	n.	/ˈvoʊltɪdʒ/	电压	The voltage is too high.	1	1822	0
instant	n./adj.	/ˈɪnstənt/	立即的；紧急的；速溶的，方便的	It was an instant success.	3	1823	787
define	v./vt.	/dɪˈfaɪn/	下定义，确定；给…下定义；限定	Can you define this word?	3	1824	2971
explore	v./vt./vi.	/ɪkˈsplɔːr/	探索；探险，探索；仔细查阅，探究	Let's explore the city.	3	1825	2791
master	n.	/ˈmæstər/	主人；能手；硕士	He is a master of his craft.	1	1826	0
mushroom	n./vi.	/ˈmʌʃrʊm/	蘑菇，菌类植物；迅速成长；蘑菇	I like to eat mushroom soup.	1	1827	0
senate	n.	/ˈsenət/	参议院，上院	The senate voted on the bill.	1	1828	0
thinking	n./adj.	/ˈθɪŋkɪŋ/	深思的，有理性的；想法，意见，见解	What are you thinking about?	1	1829	0
justice	n.	/ˈdʒʌstɪs/	公正；正义，公正；司法	Everyone deserves justice.	3	1830	2096
program	n.	/ˈproʊɡræm/	节目单；大纲；程序	I watch a TV program.	3	1831	1832
obtain	v.	/əbˈteɪn/	获得；获得，得到，买到；通用，流行	You must obtain permission first.	3	1832	2208
compel	v./vt.	/kəmˈpel/	强迫；强迫，迫使屈服	The law can compel you to pay taxes.	3	1833	604
pollute	v./vt.	/pəˈluːt/	弄脏，污染，沾污；弄脏，污染；腐蚀	Factories pollute the air.	1	1834	0
glimpse	n./v./vt./vi.	/ɡlɪmps/	瞥见；一瞥，一看；看一眼，一瞥	I caught a glimpse of her.	1	1835	0
pleasure	n.	/ˈpleʒər/	愉快，快乐；乐事	It's a pleasure to meet you.	1	1836	0
toothache	n.	/ˈtuːθeɪk/	牙痛，牙疼	I have a bad toothache.	1	1837	0
survive	v./vt./vi.	/sərˈvaɪv/	幸免于；活下来；活下来，幸存	He survived the car accident.	3	1838	2680
instance	n.	/ˈɪnstəns/	情况，例子；例子，实例，事例	This is just one instance.	3	1839	1485
comedy	n.	/ˈkɒmədi/	喜剧，喜剧性	I enjoy watching comedy movies.	3	1840	494
annual	n./adj.	/ˈænjuəl/	每年的；年报；每年的，一年一次的	We have an annual meeting.	3	1841	1073
disclose	v.	/dɪsˈkloʊz/	揭开，揭发；透露；揭示	Do not disclose this information.	3	1842	2046
wealthy	adj.	/ˈwelθi/	富有的，富裕的	He is a very wealthy man.	3	1843	920
courtyard	n.	/ˈkɔːrtjɑːrd/	庭院，院子	We ate lunch in the courtyard.	1	1844	0
fertile	adj.	/ˈfɜːrtəl/	肥沃的；多产的；丰富的	The land is very fertile.	3	1845	1840
dependent	adj.	/dɪˈpendənt/	依靠的，依赖的；取决于…的	She is financially dependent on her parents.	1	1846	0
scrape	n./v./vt./vi.	/skreɪp/	刮，擦；刮擦声	I scraped my knee.	3	1847	2221
negotiate	v.	/nɪˈɡəʊʃieɪt/	谈判，协商，交涉；洽谈，协商；顺利通过，成功越过	We need to negotiate a price.	3	1848	2512
diligent	adj.	/ˈdɪlɪdʒənt/	勤奋的；勤勉的，勤奋的	She is a diligent student.	3	1849	2606
dispute	n./v.	/dɪˈspjuːt/	辩论，争论；争论，争执；争论	They had a dispute over the property.	1	1850	0
synthetic	adj.	/sɪnˈθetɪk/	合成的，人造的；综合的；合成的	This shirt is made of synthetic material.	1	1851	0
anxiety	n.	/æŋˈzaɪəti/	焦虑，忧虑；渴望；渴望，热望	She suffers from anxiety.	3	1852	2307
spread	v.	/sprɛd/	传播，扩撒	The news spread quickly.	3	1853	971
coffee	n.	/ˈkɔːfi/	咖啡，咖啡茶	I drink coffee every morning.	1	1854	0
notice	n./v.	/ˈnoʊtɪs/	注意；通知	Did you notice the change?	1	1855	0
salesman	n.	/ˈseɪlzmən/	售货员，推销员	The salesman tried to sell me a car.	1	1856	0
visual	n./adj.	/ˈvɪʒuəl/	看的；看得见的；视觉资料	The presentation was very visual.	3	1857	2911
blanket	n.	/ˈblæŋkɪt/	毛毯，毯子，羊毛毯	I need a blanket.	1	1858	0
volume	n.	/ˈvɑːljuːm/	卷，册；容积；音量	Turn up the volume.	3	1859	2258
Australia	n.	/ɒˈstreɪliə/	澳大利亚	Australia is a large country.	1	1860	0
potato	n.	/pəˈteɪtoʊ/	马铃薯，土豆	I like to eat potatoes.	1	1861	0
telegram	n.	/ˈtelɪɡræm/	电报	He received a telegram from his family.	1	1862	0
deadline	n.	/ˈdedlaɪn/	最后期限	The deadline is next week.	3	1863	1348
average	n./v./adj.	/ˈævərɪdʒ/	平常的；平均数；平均的	The average score was 75.	1	1864	0
cafeteria	n.	/ˌkæfəˈtɪəriə/	自助食堂	We eat lunch in the cafeteria.	3	1865	2854
financial	adj.	/faɪˈnænʃəl/	财政的，经济的；财政的，金融的	We have financial problems.	3	1866	2667
criticize	v./vt.	/ˈkrɪtɪsaɪz/	批评；评论；非难	Don't criticize him for his mistakes.	3	1867	679
hollow	adj.	/ˈhɒləʊ/	空的；空洞的；空的，空洞的	The tree trunk is hollow.	3	1868	931
middle	n./adj.	/ˈmɪdl/	中部；中部的	He is in the middle.	1	1869	0
circular	n./adj.	/ˈsɜːrkjələr/	圆的；循环的；兜圈子的	The table is circular.	3	1870	2099
faculty	n.	/ˈfækəlti/	才能，能力；系，科；全体教员	The university has a great faculty.	3	1871	415
defect	n./v.	/ˈdiːfɛkt/	缺点，缺陷，欠缺；变节，叛变	There is a defect in the design.	3	1872	823
shortly	adv.	/ˈʃɔːrtli/	立刻；简短地；立刻，不久	I will be there shortly.	1	1873	0
consumer	n.	/kənˈsuːmər/	消费者，用户，消耗者	The consumer has rights.	3	1874	2340
future	n.	/ˈfjuːtʃər/	将来，未来；前途	What are your plans for the future?	1	1875	0
quarrel	n.	/ˈkwɔːrəl/	争吵，吵架，口角	They had a quarrel about money.	1	1876	0
butcher	n./vt.	/ˈbʊtʃər/	屠夫；屠杀者；肉商，肉贩，屠夫	The butcher sells meat.	1	1877	0
trigger	v.	/ˈtrɪɡər/	引发，引起	The event triggered a crisis.	3	1878	1835
virtue	n.	/ˈvɜːrtʃuː/	善；美德；优点	Patience is a virtue.	3	1879	1885
sometime	adv.	/ˈsʌmtaɪm/	在某一时候；从前	Let's meet sometime next week.	1	1880	0
classify	v./vt.	/ˈklæsɪfaɪ/	把…分类，把…分级；把…分类	We need to classify these documents.	3	1881	934
tolerance	n.	/ˈtɒlərəns/	宽容，容忍；忍受，容忍；公差	We need more tolerance.	1	1882	0
reserve	n./v./vt.	/rɪˈzɜːrv/	留出，预定；储备，保留；预定	I want to reserve a table.	3	1883	2856
marble	n.	/ˈmɑːrbl/	大理石	The statue is made of marble.	3	1884	2253
classic	n./adj.	/ˈklæsɪk/	最优秀的，典型的，标准的；传统式样的，典雅的…	That's a classic movie.	3	1885	2885
important	adj.	/ɪmˈpɔːrtənt/	重要的；有势力的	It's important to be on time.	1	1886	0
penalty	n.	/ˈpenəlti/	惩罚；处罚，惩罚；罚金	He received a penalty for the foul.	3	1887	1778
northwest	n./adj.	/ˌnɔːrθˈwest/	西北；位于西北的	Seattle is in the northwest.	1	1888	0
prescribe	v./vt.	/prɪˈskraɪb/	命令；处(方)；开	The doctor will prescribe medicine.	3	1889	2037
cooperate	v./vi.	/koʊˈɒpəreɪt/	合作，协作；配合	We need to cooperate to finish the project.	1	1890	0
encourage	v./vt.	/ɪnˈkɜːrɪdʒ/	鼓励；鼓励，支持，助长；鼓励，怂恿	We encourage you to try your best.	3	1891	1420
