intuition	n.	/ˌɪntjuˈɪʃən/	直觉；由直觉获知的信息	Trust your intuition.	2	0	3601
assimilate	v./vt./vi.	/əˈsɪməleɪt/	同化；被吸收，被消化；被同化	It takes time to assimilate new information.	2	0	3602
commonplace	n./adj.	/ˈkɒmənpleɪs/	平凡的；平常话；普通的，平庸的	Cell phones are commonplace now.	2	0	3603
irrespective	adj.	/ˌɪrɪˈspektɪv/	不考虑的，不顾的；不考虑的，不顾及的	Everyone is welcome, irrespective of age.	2	0	3604
incompetence	n.	/ɪnˈkɒmpɪtəns/	无能	His incompetence led to many errors.	2	0	3605
guesstimate	n.	/ˈɡɛstɪmət/	大概估计，瞎猜估计	Let's guesstimate the cost.	2	0	3606
indication	n.	/ˌɪndɪˈkeɪʃən/	指出，指示；迹象，暗示	There is no indication of rain today.	3	3846	3607
alternatively	adv.	/ɔːlˈtɜːrnətɪvli/	二选一地；非此即彼	We could go to the park, or alternatively, stay home	2	0	3608
construction	n.	/kənˈstrʌkʃən/	建筑；建筑结构	The road is under construction.	3	4303	3609
approximately	adv.	/əˈprɑːksɪmətli/	大约	The meeting lasted approximately one hour.	3	4128	3610
universally	adv.	/ˌjuːnɪˈvɜːrsəli/	普遍地，一般地	This is universally accepted.	2	0	3611
beforehand	adv.	/bɪˈfɔːrhænd/	预先；提前地；预先，事先	We should plan beforehand.	2	0	3612
proficient	adj.	/prəˈfɪʃənt/	熟练的，精通的	She is proficient in English and French.	2	0	3613
installment	n.	/ɪnˈstɔːlmənt/	分期付款；分期付款，分期交付；部分	I paid the first installment.	3	4053	3614
irreversible	adj.	/ˌɪrɪˈvɜːrsəbəl/	不可逆的；不可取消的	The damage is irreversible.	2	0	3615
empirical	adj.	/ɪmˈpɪrɪkəl/	经验主义的；以经验为依据的，经验主义的，经验的	The study is based on empirical evidence.	2	0	3616
skyscraper	n.	/ˈskaɪˌskreɪpər/	摩天大楼；摩天楼	New York is famous for its skyscrapers.	2	0	3617
blacksmith	n.	/ˈblæksmɪθ/	铁匠，锻工	The blacksmith hammered the metal.	2	0	3618
specialize	v./vt./vi.	/ˈspeʃəlaɪz/	专业从事；使专门化，专业化；专攻，专门研究	She specializes in marine biology.	3	3841	3619
preferable	adj.	/ˈprefərəbəl/	更可取的，更好的，更合意的	This option is preferable to the other.	3	3807	3620
unintentionally	adv.	/ˌʌnɪnˈtenʃənəli/	无意地	I unintentionally deleted the file.	2	0	3621
question	v.	/ˈkwɛstʃən/	问，询问，讯问	I have a question for you.	3	4509	3622
fluctuation	n.	/ˌflʌktʃuˈeɪʃən/	波动	There was a fluctuation in the stock market.	2	0	3623
melancholy	n./adj.	/ˈmelənkɒli/	忧郁的；忧郁，悲伤	A feeling of melancholy overcame her.	2	0	3624
spherical	adj.	/ˈsferɪkəl/	球形的，球面的	The Earth is roughly spherical.	2	0	3625
terminology	n.	/ˌtɜːrmɪˈnɑːlədʒi/	术语学，术语	The terminology used in this field is complex.	2	0	3626
faction	n.	/ˈfækʃən/	派别，宗派，小集团	There are different factions within the party.	2	0	3627
confirmation	n.	/ˌkɑːnfərˈmeɪʃən/	证实，确定；确认	I need confirmation of your booking.	2	0	3628
assassinate	v.	/əˈsæsɪneɪt/	刺杀，暗杀；暗杀，行刺；中伤	The president was assassinated.	2	0	3629
