colonial	adj.	/kəˈloʊniəl/	殖民地的，殖民的；殖民地的	The building has a colonial style.	2	0	1401
impartial	adj.	/ɪmˈpɑːrʃəl/	公正的，无偏见的	The judge must be impartial.	2	0	1402
cross	adj.	/krɔːs/	恼怒的	Don't cross the street without looking.	3	326	1403
vulgar	adj.	/ˈvʌlɡər/	粗俗的，庸俗的；粗野的，下流的；庸俗的，粗俗的	His language was vulgar.	2	0	1404
orchestra	n.	/ˈɔːrkɪstrə/	管弦乐队	The orchestra played beautiful music.	3	2152	1405
stress	v.	/stres/	强调	I feel a lot of stress.	3	1665	1406
eloquence	n.	/ˈeləkwəns/	雄辩；口才，修辞	His eloquence impressed the audience.	2	0	1407
adhere	v./vi.	/ədˈhɪər/	粘附；追随；坚持	The sticker will adhere to the wall.	2	0	1408
chief	n./adj.	/tʃiːf/	主要的，为首的；总的；首领，长官	The chief of police arrived at the scene.	3	183	1409
theatre	n.	/ˈθɪətər/	剧场，戏院	We went to the theatre last night.	2	0	1410
dutiful	adj.	/ˈdjuːtɪfəl/	恭敬顺从的；尽职的	He is a dutiful son.	2	0	1411
suburb	n.	/ˈsʌbɜːrb/	郊区，郊外，近郊	I live in the suburb.	3	2785	1412
tempt	v./vt.	/tempt/	引诱，诱惑，劝诱；吸引，引起…的兴趣；引诱，诱惑	Don't tempt me with cake.	3	303	1413
shower	v.	/ˈʃaʊər/	下阵雨，使湿透	I take a shower every morning.	3	3087	1414
command	n./vt.	/kəˈmænd/	命令，指挥；控制	He gave the command to fire.	3	2397	1415
weary	vi./adj.	/ˈwɪəri/	厌烦，不耐烦；疲劳的，疲倦的；使人疲劳的，令人…	I am weary after a long day.	2	0	1416
interior	n./adj.	/ɪnˈtɪriər/	内部；内部的	The interior of the car is clean.	3	3210	1417
unlock	v.	/ʌnˈlɒk/	开…的锁；开启	Please unlock the door.	2	0	1418
occur	v./vi.	/əˈkɜːr/	发生；发生，出现，存在；被想起，被想到	The accident did not occur here.	3	649	1419
encourage	v./vt.	/ɪnˈkɜːrɪdʒ/	鼓励；鼓励，怂恿；促进，助长，激发	We should encourage each other.	3	1891	1420
tower	v.	/ˈtaʊər/	高耸，屹立；翱翔	The tower offers a great view.	3	1224	1421
needle	n.	/ˈniːdl/	指针，针	She threaded the needle carefully.	3	2460	1422
