fortunate	adj.	/ˈfɔːrtʃənət/	幸运的，侥幸的	I am fortunate to have you.	1	3201	0
consensus	n.	/kənˈsensəs/	一致意见	We reached a consensus on the issue.	3	3202	2811
guilty	adj.	/ˈɡɪlti/	内疚的；有罪的	The jury found him guilty.	1	3203	0
easygoing	adj.	/ˌiːziˈɡoʊɪŋ/	脾气随和的，温和的	He has an easygoing personality.	1	3204	0
secondary	adj.	/ˈsekənderi/	第二的；次要的；次要的，第二的	This is a secondary effect.	1	3205	0
warmth	n.	/wɔːrmθ/	暖和，温暖；热烈；热烈，热情，热心	I felt the warmth of the sun.	1	3206	0
excite	v.	/ɪkˈsaɪt/	使激动；引起	The news didn't excite her.	1	3207	0
ignore	v./vt.	/ɪɡˈnɔːr/	忽视，不顾；不顾，不理，忽视	Please ignore the noise.	3	3208	3003
socialist	n.	/ˈsoʊʃəlɪst/	社会主义者	He is a socialist who believes in equality.	1	3209	0
interior	n./adj.	/ɪnˈtɪriər/	内的；内地的n内部；内部的	The interior of the car is black.	3	3210	1417
analysis	n.	/əˈnæləsɪs/	分析，分解，解析；分析，分析报告；分解	The analysis is complete.	3	3211	733
creative	adj.	/kriˈeɪtɪv/	创造性的，创作的	She is a creative person.	1	3212	0
utility	n.	/juːˈtɪləti/	使用，公共设施；效用，有用，实用；公用事业	Pay your utility bills on time.	3	3213	859
advice	n.	/ədˈvaɪs/	建议；劝告；忠告	Can you give me some advice?	1	3214	0
preface	n.	/ˈprefəs/	序言，前言，引语；序言，前言，引言	The author wrote a short preface.	1	3215	0
policeman	n.	/pəˈliːsmən/	警察	The policeman helped me.	1	3216	0
otherwise	adv.	/ˈʌðərwaɪz/	另外；要不然	Hurry, otherwise we'll be late.	3	3217	2646
forest	n.	/ˈfɔːrɪst/	森林；森林地带	We went for a walk in the forest.	1	3218	0
miserable	adj.	/ˈmɪzərəbəl/	痛苦的；痛苦的，悲惨的；悲惨的	I feel miserable today.	1	3219	0
missing	adj.	/ˈmɪsɪŋ/	缺掉的，失去的；缺掉的，失踪的	The book is missing.	1	3220	0
episode	n.	/ˈepɪsəʊd/	一个事件；插曲，片段；连续剧的一集	I missed the last episode.	3	3221	2639
mutual	adj.	/ˈmjuːtʃuəl/	相互的；共同的	We have a mutual friend.	3	3222	1622
patient	n./adj.	/ˈpeɪʃnt/	忍耐的；病人；忍耐的，有耐心的	The patient is very sick.	1	3223	0
orphan	n.	/ˈɔːrfən/	孤儿	He is an orphan.	1	3224	0
purpose	n.	/ˈpɜːrpəs/	目的；意图；效果	What is the purpose of this meeting?	1	3225	0
sensible	adj.	/ˈsensəbl/	明智的；感觉得到的；合情理的	That's a sensible idea.	3	3226	3347
August	n.	/ˈɔːɡəst/	八月	August is the eighth month.	1	3227	0
weapon	n.	/ˈwepən/	武器，兵器	The knife was used as a weapon.	1	3228	0
undergo	v./vt.	/ˌʌndərˈɡoʊ/	承受；经历，经受，忍受；接受	You must undergo surgery.	3	3229	2080
