manuscript	n.	/ˈmænjuskrɪpt/	手稿；手稿，底稿，原稿；手稿，原稿，底稿	The author submitted his manuscript to the publisher	2	0	3201
simultaneously	adv.	/ˌsɪməlˈteɪniəsli/	同步地，同时地	The two events happened simultaneously.	2	0	3202
dispensable	adj.	/dɪˈspensəbəl/	可有可无的	This tool is dispensable; we can manage without it.	2	0	3203
ambitious	adj.	/æmˈbɪʃəs/	有雄心的；热望的；有抱负的，雄心勃勃的	She is an ambitious student.	3	3908	3204
formidable	adj.	/ˈfɔːrmɪdəbəl/	可怕的；令人敬畏的，令人惊叹的；难对付的	That is a formidable challenge.	2	0	3205
penetration	n.	/ˌpenɪˈtreɪʃən/	穿入；渗透	The bullet's penetration was deep.	2	0	3206
locomotive	n./adj.	/ˌloʊkəˈmoʊtɪv/	运动的；机动；机车	The locomotive pulled the train.	3	4351	3207
recognition	n.	/ˌrek.əɡˈnɪʃ.ən/	认出，识别；承认，确认，认可；赏识，表彰，报偿	He received recognition for his work.	3	4355	3208
dramatically	adv.	/drəˈmætɪkli/	大幅度地；戏剧性地	The situation changed dramatically.	3	4064	3209
liberation	n.	/ˌlɪbəˈreɪʃən/	解放	The country celebrated its liberation.	3	3853	3210
missionary	n.	/ˈmɪʃəneri/	传教士	He worked as a missionary in Africa.	2	0	3211
materialism	n.	/məˈtɪəriəlɪzəm/	唯物主义	He criticized the materialism of modern society.	3	4176	3212
shareholder	n.	/ˈʃeəhəʊldər/	股东	He is a major shareholder in the company.	2	0	3213
brightness	n.	/ˈbraɪtnəs/	明亮，辉煌，聪明	Adjust the brightness on your screen.	2	0	3214
disservice	n.	/dɪˈsɜːrvɪs/	帮倒忙，危害	I did him a disservice by not telling him the truth.	3	4302	3215
sweetness	n.	/ˈswiːtnəs/	甜蜜，芬芳；愉悦，美好	I like the sweetness of the fruit.	2	0	3216
commonsense	adj.	/ˌkɒmənˈsens/	有常识的	Use your commonsense.	2	0	3217
