evolve	v./vt.	/ɪˈvɒlv/	使发展；使进化；使进化，使发展	Humans continue to evolve.	3	2801	948
eleventh	num.	/ɪˈlevənθ/	第十一(个)	Today is the eleventh of May.	1	2802	0
affirm	v.	/əˈfɜːrm/	断言，声明	I can affirm that this is true.	3	2803	2975
mother	n.	/ˈmʌðər/	母亲，妈妈	My mother is a teacher.	1	2804	0
proper	adj.	/ˈprɑːpər/	适合的；合乎体统的	This is the proper way to do it.	3	2805	2991
retreat	n./v./vi.	/rɪˈtriːt/	退避，后退；(被迫)退却，后退；退却，撤退	They were forced to retreat.	1	2806	0
spelling	n.	/ˈspelɪŋ/	拼字，拼法，拼写法	What is the spelling of this word?	1	2807	0
harvest	n./v.	/ˈhɑːrvɪst/	丰收，收获；收获，收成；收割	The harvest was good this year.	1	2808	0
rearrange	v.	/ˌriːəˈreɪndʒ/	重新安排	Let's rearrange the furniture.	1	2809	0
advanced	adj.	/ədˈvænst/	高级的；先进的；年迈的	This is an advanced course.	1	2810	0
cannon	n.	/ˈkænən/	大炮，火炮；榴弹炮	The cannon fired a loud shot.	3	2811	2889
nowadays	adv.	/ˈnaʊədeɪz/	现今，现在	Nowadays, many people use smartphones.	1	2812	0
native	n./adj.	/ˈneɪtɪv/	本土的；本地人	He is a native speaker.	1	2813	0
painful	adj.	/ˈpeɪnfəl/	痛苦的，疼痛的，令人不快的；使痛的；费力的	The injury was very painful.	1	2814	0
sympathy	n.	/ˈsɪmpəθi/	同情心；同情；一致，支持，赞同	I have sympathy for you.	3	2815	695
painter	n.	/ˈpeɪntər/	漆工，画家，绘画者；漆工；画家	The painter is working now.	1	2816	0
medium	n./adj.	/ˈmiːdiəm/	媒质；中间a中等的；中等的	I would like a medium coffee.	3	2817	2013
indirect	adj.	/ˌɪndɪˈrekt/	间接的；不坦率的；间接的，婉转的	That was an indirect question.	1	2818	0
vapour	n.	/ˈveɪpər/	汽，蒸气；蒸汽	Water vapour is in the air.	1	2819	0
invite	v.	/ɪnˈvaɪt/	邀请，聘请；招待	I want to invite you to my house.	1	2820	0
biology	n.	/baɪˈɒlədʒi/	生物学；生态学；生物学，生态学	She studies biology at university.	1	2821	0
sorrow	n.	/ˈsɑːroʊ/	悲痛，悲哀，悲伤；伤心事，不幸的事	She felt great sorrow.	1	2822	0
provoke	v./vt.	/prəˈvəʊk/	激起，挑起；对…挑衅，激怒；激起，引起	Don't provoke him; he's angry.	3	2823	410
fisherman	n.	/ˈfɪʃərmən/	渔民，渔夫，打鱼人；渔民，渔夫	The fisherman caught a big fish.	1	2824	0
mortal	adj.	/ˈmɔːrtl/	终有一死的；致死的	All humans are mortal.	3	2825	1104
Marxist	n./adj.	/ˈmɑːrksɪst/	马克思主义的；马克思主义者	He is a Marxist.	1	2826	0
