expect	v.	/ɪkˈspekt/	料想，认为	I expect to see you tomorrow.	3	3131	1601
pollutant	n.	/pəˈluːtənt/	污染物质	Air pollutant levels are very high today.	2	0	1602
reinforce	v./vt.	/ˌriːɪnˈfɔːrs/	增强，提高；增强，加强，增援	We need to reinforce the wall.	3	3682	1603
lessen	v.	/ˈlesən/	减少；减少，变少	Exercise can lessen stress.	3	2431	1604
calorie	n.	/ˈkæləri/	卡路里；大卡；卡	This food is high in calories.	2	0	1605
permeate	v.	/ˈpɜːrmieɪt/	渗透；弥漫，遍布，散布；渗入，渗透	The smell of coffee permeated the air.	2	0	1606
adjoin	v./vt.	/əˈdʒɔɪn/	贴近，毗连；靠近；贴近	Our garden adjoins theirs.	2	0	1607
volunteer	n./v.	/ˌvɑːlənˈtɪr/	志愿者；志愿；自愿	I want to volunteer at the hospital.	3	2391	1608
sheriff	n.	/ˈʃerɪf/	郡长	The sheriff arrived at the scene.	2	0	1609
hoist	n./v./vt.	/hɔɪst/	升起，扯起来；举起，升起，吊起；起重器械	They used a crane to hoist the beam.	2	0	1610
refinery	n.	/rɪˈfaɪnəri/	精炼厂，提炼厂	The oil refinery is nearby.	2	0	1611
wrath	n.	/ræθ/	暴怒，狂怒，愤慨	He felt the wrath of his boss.	2	0	1612
pyjamas	n.	/pəˈdʒɑːməz/	（宽大的）睡衣裤	I wear pyjamas to bed.	2	0	1613
marshal	n./vt.	/ˈmɑːrʃəl/	元帅；陆军元帅；元帅，最高指挥官	The police marshal controlled the crowd.	2	0	1614
continual	adj.	/kənˈtɪnjuəl/	连续的；频频的	There was continual noise from the construction site	3	3472	1615
blossom	n./vi.	/ˈblɒsəm/	开花；发展，长成；花	The cherry trees are in blossom.	3	2640	1616
decree	n./vt.	/dɪˈkriː/	法令，政令；判决，裁决；判决，命令	The king issued a decree.	2	0	1617
conflict	n./vi.	/ˈkɑːnflɪkt/	冲突；冲突，抵触；争论	There is a conflict of interest.	3	2413	1618
headlong	adj./adv.	/ˈhedlɔːŋ/	头向前地；头向前的	He fell headlong down the stairs.	2	0	1619
microwave	n.	/ˈmaɪkrəweɪv/	微波	I heated the food in the microwave.	2	0	1620
batter	n./v.	/ˈbætər/	连续猛击；面糊	She made pancake batter.	2	0	1621
mutual	adj.	/ˈmjuːtʃuəl/	相互的；共同的	We have a mutual friend.	3	3222	1622
marginal	adj.	/ˈmɑːrdʒɪnəl/	边缘的；记在页边的；微小的，少量的	The improvement was marginal.	2	0	1623
steak	n.	/steɪk/	大块牛肉；牛排	I ordered a steak for dinner.	2	0	1624
slander	n./v.	/ˈslændər/	诽谤，诋毁	He sued them for slander.	2	0	1625
prone	adj.	/proʊn/	易于…的，很有可能…的；俯卧的	He is prone to colds.	2	0	1626
breakfast	v.	/ˈbrekfəst/	吃早餐	I eat breakfast every morning.	3	3504	1627
unbiased	adj.	/ʌnˈbaɪəst/	公正的	The report is unbiased and fair.	2	0	1628
