extension	n.	/ɪkˈstenʃən/	分机；延长部分；伸展	We need an extension on the deadline.	1	4201	0
radiation	n.	/ˌreɪdiˈeɪʃən/	放射，发射；辐射能；放射物，辐射能	Too much radiation is dangerous.	1	4202	0
irrationally	adv.	/ɪˈræʃənəli/	不合理地，无理性地	He acted irrationally in the heat of the moment.	1	4203	0
injection	n.	/ɪnˈdʒekʃən/	注射，注入；充满	The doctor gave me an injection.	1	4204	0
reception	n./adj.	/rɪˈsepʃən/	接待；招待会；接受	The reception was excellent.	3	4205	3462
participate	v./vi.	/pɑːrˈtɪsɪpeɪt/	参与，参加；分享	I want to participate in the game.	3	4206	3694
accountant	n.	/əˈkaʊntənt/	会计人员，会计师	The accountant prepared my taxes.	3	4207	3579
perception	n.	/pərˈsepʃən/	感知；感知，觉察；认识，观念，看法	My perception of the situation is different.	3	4208	3929
microcomputer	n.	/ˌmaɪkroʊkəmˈpjuːtər/	微型计算机，微机	The microcomputer is very useful.	1	4209	0
Mediterranean	n./adj.	/ˌmedɪtəˈreɪniən/	地中海；地中海的	We sailed on the Mediterranean Sea.	1	4210	0
circumstance	n.	/ˈsɜːrkəmstæns/	环境，境遇；情况，条件；境遇	Under the circumstances, we must be careful.	3	4211	3142
collection	n.	/kəˈlekʃən/	搜集，收集；收藏品；搜集，聚集，积聚	This is my stamp collection.	1	4212	0
settlement	n.	/ˈsetlmənt/	解决；殖民，殖民地；协议	They reached a settlement in the dispute.	3	4213	3331
furthermore	adv.	/ˌfɜːrðərˈmɔːr/	而且，此外	Furthermore, it is very expensive.	3	4214	3425
additional	adj.	/əˈdɪʃənəl/	额外的；附加的，追加的	We need additional information.	3	4215	3485
sophisticated	adj.	/səˈfɪstɪkeɪtɪd/	复杂的；世故的；老于世故的	She has a sophisticated taste in music.	3	4216	3260
controversial	adj.	/ˌkɑːntrəˈvɜːrʃəl/	引起争论的，有争议的	The new law is very controversial.	3	4217	3584
courageous	adj.	/kəˈreɪdʒəs/	有勇气的	She is a courageous woman.	3	4218	3423
occasionally	adv.	/əˈkeɪʒənəli/	偶然；非经常地	I occasionally go to the cinema.	1	4219	0
religious	adj.	/rɪˈlɪdʒəs/	宗教的；虔诚的；笃信宗教的，虔诚的	He is a religious person.	3	4220	3501
considerate	adj.	/kənˈsɪdərət/	体贴的；考虑周到的；体谅的	Please be considerate of your neighbors.	3	4221	3112
scientific	adj.	/ˌsaɪənˈtɪfɪk/	科学(上)的；科学的	We need a scientific approach.	1	4222	0
programmer	n.	/ˈproʊɡræmər/	程序设计员	He is a skilled programmer.	1	4223	0
cement	n./v./vt.	/sɪˈment/	水泥；胶泥；粘结	The workers used cement to build the wall.	3	4224	3249
distraction	n.	/dɪˈstrækʃən/	消遣；分心；分心的事	Social media is a big distraction.	1	4225	0
addiction	n.	/əˈdɪkʃən/	上瘾	His addiction to gambling ruined his life.	1	4226	0
competition	n.	/ˌkɒmpəˈtɪʃən/	竞争，比赛	There is a lot of competition for jobs.	3	4227	3845
resolution	n.	/ˌrezəˈluːʃən/	坚决，坚定；决定；正式决定，决议	I made a New Year's resolution to exercise more.	1	4228	0
attractive	adj.	/əˈtræktɪv/	有吸引力的；有吸引力的，引起注意的	She is an attractive woman.	3	4229	3393
