loosely	adv.	/ˈluːsli/	松松地，松散地	Tie the rope loosely.	2	0	2201
maiden	n.	/ˈmeɪdn/	少女，未婚女子	The maiden was very beautiful.	2	0	2202
paperback	n.	/ˈpeɪpərˌbæk/	平装本，简装本	I prefer paperback books.	2	0	2203
bloom	v.	/bluːm/	开花，茂盛	The flowers are in full bloom.	3	582	2204
sample	n./vt.	/ˈsæmpəl/	样本，样品；样品，试样，样本；从…抽样	Here is a sample of the new product.	3	2369	2205
focus	n./v.	/ˈfoʊkəs/	聚焦；集中；焦点，中心	You need to focus on your work.	3	221	2206
clamp	n./v./vt.	/klæmp/	夹住，夹紧；夹子；夹紧，夹住，固定	Use a clamp to hold the wood.	2	0	2207
obtain	vt./vi.	/əbˈteɪn/	通用，流行；存在；获得	You must obtain permission first.	3	1832	2208
clearance	n.	/ˈklɪərəns/	净空，余隙；许可，批准；票据交换，清算	The store is having a clearance sale.	2	0	2209
corrode	v.	/kəˈroʊd/	腐蚀，侵蚀	Acid rain can corrode metal.	2	0	2210
accrue	v.	/əˈkruː/	积累	Interest will accrue on the account.	2	0	2211
recommend	v.	/ˌrɛkəˈmɛnd/	推荐	I recommend this restaurant.	3	3631	2212
ventilate	v./vt.	/ˈventɪleɪt/	使通风；使通风，使换气；把…公开，公开讨论	We need to ventilate the room.	2	0	2213
trivial	adj.	/ˈtrɪviəl/	琐碎的；平常的；琐碎的，不重要的	This is a trivial matter.	2	0	2214
attorney	n.	/əˈtɜːrni/	代理人；辩护律师	I need to hire an attorney.	3	1564	2215
inertia	n.	/ɪˈnɜːrʃə/	惯性；无力；不活动，惰性	The box has a lot of inertia.	2	0	2216
distort	v./vt./vi.	/dɪˈstɔːrt/	扭曲；歪曲，曲解；变形	The camera can distort the image.	2	0	2217
unify	vt.	/ˈjuːnɪfaɪ/	使联合，统一；使相同，使一致	We need to unify our efforts.	2	0	2218
develop	v.	/dɪˈveləp/	使（底片）显影	He wants to develop his skills.	3	1923	2219
makeup	n.	/ˈmeɪkʌp/	化妆品；性格；构造	She wears a lot of makeup.	3	3740	2220
scrape	n./v.	/skreɪp/	刮，擦；勉强过日子；刮擦声	I scraped my knee on the sidewalk.	3	1847	2221
personnel	n.	/ˌpɜːrsəˈnel/	人事部门	All personnel must attend the meeting.	3	2738	2222
hinge	n./vt./vi.	/hɪndʒ/	合页，折叶，铰链；以…为转移；铰链	The door has a broken hinge.	2	0	2223
harden	v.	/ˈhɑːrdən/	变硬	The concrete will harden overnight.	3	2339	2224
maintain	vt.	/meɪnˈteɪn/	维持；维修，保养；主张	We need to maintain the car.	3	1615	2225
fringe	n./vt./adj.	/frɪndʒ/	穗，毛边；边缘；附加的	She has a fringe.	2	0	2226
desperate	adj.	/ˈdespərət/	绝望的，不顾一切的	They are in a desperate situation.	3	2294	2227
argue	vt./vi.	/ˈɑːrɡjuː/	争论，争辩，辩论；主张；说服	Don't argue with me about this.	3	178	2228
adapt	vt.	/əˈdæpt/	使适应；改编	We need to adapt to the new environment.	3	807	2229
reactor	n.	/riˈæktər/	反应堆	The reactor produces energy.	2	0	2230
slippery	adj.	/ˈslɪpəri/	滑的；狡猾的	The road is slippery after the rain.	3	3444	2231
deduce	vt.	/dɪˈduːs/	推论，推断，演绎	We can deduce the answer from the clues.	3	2440	2232
exert	v./vt.	/ɪɡˈzɜːrt/	施加；发挥（威力），施加；用，尽	You need to exert more effort.	3	1520	2233
robust	adj.	/roʊˈbʌst/	强健的；强壮的，健康的	The computer system is very robust.	2	0	2234
shelter	n./v.	/ˈʃeltər/	掩蔽，躲避，庇护；掩蔽处，躲避处；掩蔽，保护	We need to find shelter from the rain.	3	3675	2235
batch	n.	/bætʃ/	一批，一组，一群；一批生产量	I baked a batch of cookies.	2	0	2236
fraud	n.	/frɔːd/	欺诈，诈骗；骗子	He was accused of fraud.	2	0	2237
optimism	n.	/ˈɒptɪmɪzəm/	乐观；乐观，乐观主义	She has a lot of optimism about the future.	2	0	2238
module	n.	/ˈmɑːdʒuːl/	模块；组件；组件，模块，模件	This is a computer module.	2	0	2239
vengeance	n.	/ˈvendʒəns/	报复，报仇，复仇	He sought vengeance for his brother's death.	2	0	2240
kidney	n.	/ˈkɪdni/	肾，腰子；肾，肾脏	He has a problem with his kidney.	2	0	2241
cognitive	adj.	/ˈkɑːɡnətɪv/	认知的；认知的，认识能力的	Reading helps cognitive development.	2	0	2242
nickel	n.	/ˈnɪkəl/	镍；镍币；五分镍币，五分钱	A nickel is worth five cents.	2	0	2243
pregnant	adj.	/ˈprɛɡnənt/	怀孕的；意义深长的	She is pregnant with her first child.	3	2213	2244
peacock	n.	/ˈpiːkɒk/	孔雀	The peacock spread its beautiful tail feathers.	2	0	2245
radius	n.	/ˈreɪdiəs/	半径距离，半径范围；半径，半径范围	The radius of the circle is 5 cm.	3	1629	2246
organic	adj.	/ɔːrˈɡænɪk/	有机的	I only buy organic vegetables.	3	3561	2247
napkin	n.	/ˈnæpkɪn/	餐巾（纸）；餐巾	Please pass me a napkin.	2	0	2248
windmill	n.	/ˈwɪndmɪl/	风车	The windmill turns in the wind.	2	0	2249
patron	n.	/ˈpeɪtrən/	庇护人；赞助人；资助人，赞助人	She is a patron of the arts.	2	0	2250
dominant	n./adj.	/ˈdɒmɪnənt/	统治的；主因；占优势的，支配的，统治的	He is the dominant player on the team.	3	2289	2251
wealth	n.	/welθ/	财富；财产；丰富	He has a lot of wealth.	3	3712	2252
marble	n.	/ˈmɑːrbl/	大理石；弹子；弹子游戏	The statue is made of marble.	3	1884	2253
accord	n./v.	/əˈkɔːrd/	符合；协议；相符合，相一致，相和谐	The two countries reached an accord.	3	2886	2254
immersive	adj.	/ɪˈmɜːrsɪv/	沉浸的，身临其境的	The game provides an immersive experience.	2	0	2255
marine	adj.	/məˈriːn/	海洋的	Marine life is diverse.	3	3460	2256
surge	n./vi.	/sɜːrdʒ/	蜂拥而出；洋溢，奔放；汹涌，奔腾	The crowd surged forward.	3	864	2257
volume	n.	/ˈvɒljuːm/	卷，册，书卷；容积，体积；音量，响度	Please turn down the volume.	3	1859	2258
abstract	n./adj.	/ˈæbstrækt/	抽象的；理论上的；抽象派作品	The painting is very abstract.	3	1706	2259
descend	vt./vi.	/dɪˈsend/	下来，下降；走下，爬下	The plane began to descend.	3	1666	2260
deform	v.	/dɪˈfɔːrm/	损坏…的形状	The heat can deform the plastic.	2	0	2261
raisin	n.	/ˈreɪzɪn/	葡萄干	I like to eat raisins.	2	0	2262
auxiliary	adj.	/ɔːɡˈzɪliəri/	辅助的	We need auxiliary power.	3	2476	2263
reference	n.	/ˈrefərəns/	参考文献；参照物；提到，论及	I need a reference for the job.	3	2162	2264
video	adj.	/ˈvɪdioʊ/	录像的	I watched a video.	3	77	2265
intensely	adv.	/ɪnˈtensli/	强烈地	He studied intensely for the exam.	2	0	2266
charm	n./v.	/tʃɑːrm/	魅力；妩媚；迷人	She has a lot of charm.	3	845	2267
priest	n.	/priːst/	神父，牧师	The priest gave a sermon.	3	2373	2268
dodge	n./vt./vi.	/dɑːdʒ/	闪身躲开；回避，逃避；托辞，伎俩	He tried to dodge the ball.	2	0	2269
clerk	n.	/klɜːrk/	店员；办事员，职员	The clerk helped me find the book.	3	502	2270
mechanics	n.	/məˈkænɪks/	力学，机械学	He studies mechanics at university.	3	1739	2271
suffice	v./vi.	/səˈfaɪs/	足够	This answer should suffice.	2	0	2272
frame	v.	/freɪm/	设计，建造	Hang the picture in a frame.	3	1129	2273
existence	n.	/ɪɡˈzɪstəns/	存在，生存；存在，实在；生存	The dinosaurs are no longer in existence.	3	3389	2274
purify	v./vt.	/ˈpjʊərɪfaɪ/	提纯，精炼（金属）；使纯净，提纯；使纯洁	The filter will purify the water.	2	0	2275
contrast	n./v./vt./vi.	/ˈkɒntrɑːst/	使对比；形成对比；形成对比，对比之下显出区别	There is a big contrast between the two pictures.	3	1937	2276
wring	v.	/rɪŋ/	拧，挤，扭，榨	Wring the water out of the cloth.	2	0	2277
