distant	adj.	/ˈdɪstənt/	遥远的；在远处的，疏远的	She has a distant relative in Canada.	1	3601	0
reservior	n.		水库；蓄水池		1	3602	0
presently	adv.	/ˈprezəntli/	一会儿；目前；不久，一会儿	I will be there presently.	1	3603	0
friend	n.	/frɛnd/	朋友，友人	He is my best friend.	1	3604	0
manual	n./adj.	/ˈmænjuəl/	体力的；手册；用手的	Read the manual before using the machine.	3	3605	1770
restrain	v./vt.	/rɪˈstreɪn/	抑制，遏制；限制；阻止，控制	I had to restrain myself from laughing.	3	3606	2462
available	adj.	/əˈveɪləbl/	可利用的，现有的；可获得的；可利用的	Are you available tomorrow?	3	3607	3229
attentive	adj.	/əˈtentɪv/	注意的；有礼貌的	She is an attentive student.	1	3608	0
logically	adv.	/ˈlɒdʒɪkli/	合乎情理地，符合逻辑地	He explained it logically.	1	3609	0
Canadian	adj.	/kəˈneɪdiən/	加拿大的	He is a Canadian citizen.	1	3610	0
lumber	n.	/ˈlʌmbər/	木材；木料；制材	We need lumber for the project.	1	3611	0
barber	n.	/ˈbɑːrbər/	理发师	I need to go to the barber.	1	3612	0
necessary	adj.	/ˈnesəseri/	必要的；必然的	Water is necessary for life.	1	3613	0
mouthful	n.	/ˈmaʊθfʊl/	满口，一口，少量	She took a mouthful of food.	1	3614	0
plentiful	adj.	/ˈplentɪfl/	丰富的，富裕的；丰富的，充足的；大量的	The harvest was plentiful this year.	1	3615	0
liability	n.	/ˌlaɪəˈbɪləti/	责任	The company has a large liability.	3	3616	802
detail	n./vt.	/ˈdiːteɪl/	细节；枝节；零件	Please provide more detail about the plan.	3	3617	953
decent	adj.	/ˈdiːsnt/	正派的，体面的；正派的；体面的	He is a decent man.	3	3618	2880
downfall	n.	/ˈdaʊnfɔːl/	（雨等的）大下特下	His arrogance led to his downfall.	1	3619	0
leader	n.	/ˈliːdər/	领袖，领导人；首领；领袖，领导人，首领	She is a good leader.	1	3620	0
talent	n.	/ˈtælənt/	天才；才能；人才	She has a talent for music.	1	3621	0
nightmare	n.	/ˈnaɪtˌmer/	噩梦；可怕的事物，无法摆脱的恐惧	I had a terrible nightmare.	3	3622	2557
pronounce	v.	/prəˈnaʊns/	发…的音；宣布	How do you pronounce this word?	1	3623	0
beginner	n.	/bɪˈɡɪnər/	初学者，生手	I am a beginner in English.	1	3624	0
breath	n.	/breθ/	气息，呼吸；气味	Take a deep breath.	1	3625	0
uneasy	adj.	/ʌnˈiːzi/	心神不安的，忧虑的	I feel uneasy about the situation.	3	3626	928
cellar	n.	/ˈselər/	地窑，地下室	We store wine in the cellar.	3	3627	1906
housewife	n.	/ˈhaʊswaɪf/	家庭主妇	She is a housewife and takes care of her children.	1	3628	0
beginning	n.	/bɪˈɡɪnɪŋ/	开始，开端；起源	This is the beginning of the story.	1	3629	0
ensure	v./vt.	/ɪnˈʃʊr/	确保；保证；保护	Please ensure you lock the door.	1	3630	0
recommend	v./vt.	/ˌrekəˈmend/	推荐，劝告，使受欢迎；推荐，介绍；劝告	I recommend this restaurant.	3	3631	2212
delight	n./v.	/dɪˈlaɪt/	高兴；快乐；使高兴	The children were filled with delight.	1	3632	0
length	n.	/leŋθ/	长，长度；一段	What is the length of the room?	3	3633	1930
anonymous	adj.	/əˈnɑːnɪməs/	匿名的；无名的；无特色的	The letter was anonymous.	3	3634	1878
gallon	n.	/ˈɡælən/	加仑	I need a gallon of milk.	1	3635	0
cotton	n.	/ˈkɒtn/	棉；棉线；棉布	This shirt is made of cotton.	1	3636	0
murder	n./v./vi.	/ˈmɜːrdər/	谋杀，凶杀；谋杀罪；谋杀	The police are investigating a murder.	1	3637	0
lighten	v.	/ˈlaɪtn/	照亮，使明亮	Can you lighten the load?	1	3638	0
dramatic	adj.	/drəˈmætɪk/	引人注目的，戏剧的；引人注目的，激动人心的；突…	The sunset was dramatic.	3	3639	2320
identity	n.	/aɪˈdentəti/	身份；个性，特性；同一性，一致性	He stole my identity.	1	3640	0
